---------------------------------------------------------------------------
Command:
Input graph folder: ../../dataset/soc-Epinions1/for_demo/
Input query file: ../../dataset/soc-Epinions1/for_demo/hot2hot_pairs.bin
Input result folder: ./
Input method: IDX_DFS
Input length constraint: 7
Input per query time limit: 120 seconds
Input target number of results: 18446744073709551615
---------------------------------------------------------------------------
num of queries: 1000ID 0, src 5003, dst 4183, status Complete, result count 3166261119, preprocessing time 0.024793 seconds, query time 60.622541 seconds,
ID 941, src 11175, dst 14555, status Complete, result count 197890698, preprocessing time 0.016781 seconds, query time 4.617584 seconds,
ID 942, src 7843, dst 1397, status Complete, result count 2122569542, preprocessing time 0.020361 seconds, query time 19.996700 seconds,
ID 943, src 15814, dst 705, status Complete, result count 3775031715, preprocessing time 0.021960 seconds, query time 53.255537 seconds,
ID 944, src 3207, dst 4972, status Complete, result count 841167080, preprocessing time 0.018092 seconds, query time 19.924921 seconds,
ID 945, src 4367, dst 420, status Complete, result count 15996658454, preprocessing time 0.020673 seconds, query time 134.700755 seconds,
ID 946, src 4202, dst 2577, status Complete, result count 61773642172, preprocessing time 0.023236 seconds, query time 909.508067 seconds,
ID 947, src 13572, dst 1373, status Complete, result count 4983626, preprocessing time 0.014884 seconds, query time 0.212036 seconds,
ID 948, src 10911, dst 11545, status Complete, result count 62142235, preprocessing time 0.015079 seconds, query time 1.922285 seconds,
ID 949, src 4255, dst 2813, status Complete, result count 1735638353, preprocessing time 0.018234 seconds, query time 27.309939 seconds,
ID 950, src 21563, dst 3706, status Complete, result count 97531812, preprocessing time 0.015442 seconds, query time 2.299277 seconds,
ID 951, src 16362, dst 9331, status Complete, result count 179701894, preprocessing time 0.015797 seconds, query time 4.335223 seconds,
ID 952, src 604, dst 6156, status Complete, result count 2072618475, preprocessing time 0.018565 seconds, query time 46.994283 seconds,
ID 953, src 5968, dst 32916, status Complete, result count 55655356, preprocessing time 0.016226 seconds, query time 2.033883 seconds,
ID 954, src 26875, dst 6183, status Complete, result count 3997384, preprocessing time 0.011401 seconds, query time 0.088683 seconds,
ID 955, src 4751, dst 2103, status Complete, result count 560271130, preprocessing time 0.014566 seconds, query time 13.139104 seconds,
ID 956, src 20853, dst 6871, status Complete, result count 5552336038, preprocessing time 0.020786 seconds, query time 58.677397 seconds,
ID 957, src 153, dst 3950, status Complete, result count 903489068, preprocessing time 0.018626 seconds, query time 20.056985 seconds,
ID 958, src 1950, dst 7928, status Complete, result count 441634437, preprocessing time 0.019300 seconds, query time 7.872907 seconds,
ID 959, src 33873, dst 4042, status Complete, result count 31716844, preprocessing time 0.015778 seconds, query time 0.701439 seconds,
ID 960, src 17, dst 5755, status Complete, result count 82789386, preprocessing time 0.014523 seconds, query time 2.123651 seconds,
ID 961, src 10638, dst 11637, status Complete, result count 57947596, preprocessing time 0.014053 seconds, query time 1.360857 seconds,
ID 962, src 2138, dst 946, status Complete, result count 10664035385, preprocessing time 0.020351 seconds, query time 158.042331 seconds,
ID 963, src 3270, dst 912, status Complete, result count 5777005931, preprocessing time 0.020213 seconds, query time 77.313094 seconds,
ID 964, src 1975, dst 10097, status Complete, result count 9511014960, preprocessing time 0.019648 seconds, query time 231.965872 seconds,
ID 965, src 25, dst 7346, status Complete, result count 116937911252, preprocessing time 0.021119 seconds, query time 1380.521193 seconds,
ID 966, src 15634, dst 8271, status Complete, result count 81030255, preprocessing time 0.017473 seconds, query time 1.414102 seconds,
ID 967, src 12007, dst 438, status Complete, result count 1464377101, preprocessing time 0.019304 seconds, query time 8.051128 seconds,
ID 968, src 11947, dst 23991, status Complete, result count 943608693, preprocessing time 0.021801 seconds, query time 20.622150 seconds,
ID 969, src 1005, dst 11750, status Complete, result count 120162028, preprocessing time 0.017317 seconds, query time 2.975499 seconds,
ID 970, src 7162, dst 5889, status Complete, result count 93730558, preprocessing time 0.015614 seconds, query time 2.353218 seconds,
ID 971, src 1512, dst 3549, status Complete, result count 7814998776, preprocessing time 0.019961 seconds, query time 145.278259 seconds,
ID 972, src 3203, dst 72346, status Complete, result count 286643044, preprocessing time 0.014929 seconds, query time 7.479924 seconds,
ID 973, src 20810, dst 16169, status Complete, result count 54357439, preprocessing time 0.016098 seconds, query time 1.413060 seconds,
ID 974, src 1678, dst 2857, status Complete, result count 9002707044, preprocessing time 0.019628 seconds, query time 207.075735 seconds,
ID 975, src 146, dst 343, status Complete, result count 6929955191, preprocessing time 0.022720 seconds, query time 132.945922 seconds,
ID 976, src 10333, dst 984, status Complete, result count 672253299, preprocessing time 0.021160 seconds, query time 16.335529 seconds,
ID 977, src 10107, dst 2820, status Complete, result count 661245228, preprocessing time 0.017774 seconds, query time 15.369975 seconds,
ID 978, src 13634, dst 24134, status Complete, result count 117651348, preprocessing time 0.016594 seconds, query time 3.083391 seconds,
ID 979, src 3338, dst 5850, status Complete, result count 1973958545, preprocessing time 0.016121 seconds, query time 40.697304 seconds,
ID 980, src 2123, dst 4615, status Complete, result count 6673550370, preprocessing time 0.020371 seconds, query time 146.450409 seconds,
ID 981, src 8701, dst 7050, status Complete, result count 424421574, preprocessing time 0.021408 seconds, query time 10.016950 seconds,
ID 982, src 20441, dst 2049, status Complete, result count 400535237, preprocessing time 0.018763 seconds, query time 3.276673 seconds,
ID 983, src 25393, dst 9780, status Complete, result count 273781974, preprocessing time 0.017285 seconds, query time 6.431127 seconds,
ID 984, src 16892, dst 5905, status Complete, result count 1096797730, preprocessing time 0.021097 seconds, query time 23.704776 seconds,
ID 985, src 2634, dst 2411, status Complete, result count 6640770749, preprocessing time 0.019388 seconds, query time 157.600850 seconds,
ID 986, src 3684, dst 4947, status Complete, result count 18387884124, preprocessing time 0.023865 seconds, query time 257.240477 seconds,
ID 987, src 5629, dst 139, status Complete, result count 8554618704, preprocessing time 0.021839 seconds, query time 107.542569 seconds,
ID 988, src 4186, dst 24, status Complete, result count 107756883580, preprocessing time 0.020762 seconds, query time 491.417958 seconds,
ID 989, src 7888, dst 9642, status Complete, result count 350836700, preprocessing time 0.019743 seconds, query time 8.232967 seconds,
ID 990, src 2205, dst 3090, status Complete, result count 7485463515, preprocessing time 0.021138 seconds, query time 173.069847 seconds,
ID 991, src 4093, dst 10886, status Complete, result count 45054722, preprocessing time 0.017557 seconds, query time 1.321885 seconds,
ID 992, src 343, dst 12562, status Complete, result count 3300895131, preprocessing time 0.020465 seconds, query time 77.174065 seconds,
ID 993, src 6339, dst 3978, status Complete, result count 2650915573, preprocessing time 0.020187 seconds, query time 59.198350 seconds,
ID 994, src 5609, dst 13406, status Complete, result count 143465567, preprocessing time 0.016049 seconds, query time 3.557298 seconds,
ID 995, src 4331, dst 11811, status Complete, result count 1679381750, preprocessing time 0.019294 seconds, query time 39.618599 seconds,
ID 996, src 22855, dst 1661, status Complete, result count 318558770, preprocessing time 0.021104 seconds, query time 7.582017 seconds,
ID 997, src 3414, dst 13690, status Complete, result count 93225615, preprocessing time 0.017543 seconds, query time 2.541597 seconds,
ID 998, src 3265, dst 6876, status Complete, result count 279004679, preprocessing time 0.015555 seconds, query time 6.597114 seconds,
ID 999, src 1710, dst 19455, status Complete, result count 204082613, preprocessing time 0.015436 seconds, query time 5.130504 seconds,
